epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
135,15866.9,0.62898,0.52063,0.98238,0.69964,0.44653,0.5073,0.28069,1.70402,1.65099,1.6031,0.001156,0.001156,0.001156
136,15983.7,0.62391,0.51519,0.98005,0.69767,0.44714,0.50766,0.28081,1.70337,1.65191,1.60236,0.00109,0.00109,0.00109
137,16100.5,0.6209,0.51263,0.98116,0.69472,0.4476,0.50757,0.28126,1.7035,1.6523,1.60191,0.001024,0.001024,0.001024
138,16217.4,0.61593,0.50821,0.97728,0.68949,0.44798,0.5088,0.28236,1.70321,1.6538,1.60172,0.000958,0.000958,0.000958
139,16334,0.61538,0.50692,0.9779,0.68633,0.44786,0.50855,0.28187,1.70329,1.65506,1.60152,0.000892,0.000892,0.000892
140,16451.2,0.61084,0.50442,0.97623,0.68544,0.44743,0.50741,0.28197,1.7031,1.65694,1.60137,0.000826,0.000826,0.000826
141,16577,1.6162,1.53594,1.57246,0.68632,0.44714,0.50667,0.28154,1.70148,1.65554,1.59991,0.00076,0.00076,0.00076
142,16689.2,1.55265,1.43614,1.52661,0.688,0.44503,0.50804,0.28227,1.69979,1.65349,1.59821,0.000694,0.000694,0.000694
143,16801,1.53208,1.39802,1.51029,0.69121,0.4458,0.5086,0.28329,1.69776,1.65096,1.59632,0.000628,0.000628,0.000628
144,16912.8,1.51238,1.36681,1.49772,0.65472,0.46636,0.50989,0.28439,1.69605,1.64831,1.5947,0.000562,0.000562,0.000562
145,17024.6,1.50057,1.33848,1.4867,0.65543,0.46739,0.51184,0.2858,1.69463,1.64514,1.5933,0.000496,0.000496,0.000496
146,17136.2,1.48067,1.30923,1.47067,0.65095,0.4702,0.513,0.28645,1.69299,1.64109,1.59169,0.00043,0.00043,0.00043
147,17248.1,1.46881,1.29381,1.46327,0.6538,0.47026,0.51429,0.28636,1.69172,1.63862,1.59029,0.000364,0.000364,0.000364
148,17359.8,1.45331,1.26938,1.45152,0.65,0.47184,0.51554,0.28712,1.68992,1.63546,1.58868,0.000298,0.000298,0.000298
149,17470.5,1.45174,1.25712,1.44769,0.65118,0.47227,0.51659,0.28793,1.68814,1.63223,1.58676,0.000232,0.000232,0.000232
150,17581.4,1.44087,1.2414,1.44194,0.65146,0.47345,0.51818,0.28797,1.68678,1.62906,1.5853,0.000166,0.000166,0.000166
